id,episode_id,conversation_id,character_id,line,word_count
1889,7,7015,19,"And improvisation, yes. Out of repetition comes variation. And after countless cycles of repetition, these hosts, they were varying. They were on the verge of some kind of change.",29
1890,7,7015,22,You have to know my chief concern has always been the well-being of this park and the people in it.,20
1891,7,7015,19,I know. Which is why I need to show you something.,11
1892,7,7016,81,Talk to her.,3
1893,7,7016,82,You first.,2
1894,7,7016,81,"Look, I didn't want to retire her. I know she's, like, your friend, or I guess. But but if I didn't do it, they they'd just get someone else to, and then they'd be suspicious of me, so so I said yes. But I did it for you.",48
1895,7,7016,12,"Always doing things for other people, aren't you? Time to do one more thing.",14
1896,7,7016,81,What?,1
1897,7,7016,12,"All my life, I've prided myself on being a survivor. But surviving is just another loop. I'm getting out of here. You two are going to help me.",28
1898,7,7016,81,"No. Do Do you know how far these people will go to protect their IP? Every part of this building, including the skin on your back, is made to keep you here. It it'd be a suicide mission.",38
1899,7,7016,12,"At first, I thought you and the others were gods. Then I realized you're just men. And I know men. You think I'm scared of death? I've done it a million times. I'm fucking great at it. How many times have you died? Because if you don't help me I'll kill you.",52
1900,7,7017,22,"If there's a problem in the park, should we bring a security team?",13
1901,7,7017,19,"Who would we trust? Thought I could trust you, for instance.",11
1902,7,7017,22,"I'm not going to explain myself to you, Bernard. I was charged with safeguarding the park's intellectual property.",18
1903,7,7017,19,Why would it be in danger? You were the only one who was stealing it.,15
1904,7,7017,22,"Delos owns the hosts' minds, the storylines, decades of work. Ford never allowed any of it to be backed up off-site. All of this could've been destroyed.",27
1905,7,7017,19,In the event of what?,5
1906,7,7017,22,"Ford is done, Bernard. The board has indulged him for long enough. He is done. The corporation was concerned he'd destroy all of the park's IP on his way out the door.",32
1907,7,7017,19,"You think I would've let him destroy all of the hosts, all of our work?",15
1908,7,7017,22,There's far more at stake here than the hosts' profiles. Do you really think the corporation's interest here are tourists playing cowboy?,22
1909,7,7017,19,"The longer I work here, the more I think I understand the hosts. It's the human beings who confuse me.",20
1910,7,7018,22,This building isn't in any survey of the park.,9
1911,7,7018,19,That's because we use hosts to do most of the surveys. They're programmed to ignore this place. They literally couldn't see it if they were staring right at it.,29
1912,7,7018,22,And these unregistered hosts you told me about?,8
1913,7,7018,19,I don't know. He may have moved them.,8
1914,7,7018,22,What's behind this door?,4
1915,7,7018,19,What door?,2
1916,7,7018,22,What is this place?,4
1917,7,7018,19,It's a remote diagnostic facility. Ford and his partner used them when the park was in beta. I had no idea this one was here. The cottage must've been built on top of it.,34
1918,7,7018,22,But this equipment.,3
1919,7,7018,19,"This is newer. Slower than our machines back at the mesa, but it will render a host in a few days.",21
1920,7,7018,22,"So, Ford's been making his own hosts out here and telling no one.",13
1921,7,7018,19,What's the matter?,3
1922,7,7018,22,"Um Have you seen these? What is this, Bernard?",9
1923,7,7018,19,Doesn't look like anything to me.,6
1924,7,7018,21,"They cannot see the things that will hurt them. I've spared them that. Their lives are blissful. In a way, their existence is purer than ours, freed of the burden of self-doubt.",32
1925,7,7018,19,"No, no, no, no. I don't understand.",7
1926,7,7018,22,You're a fucking monster.,4
1927,7,7018,21,"Am I? Well, you were the one who would so blithely destroy all of them, even him, I suppose. After everything you have shared.",24
1928,7,7018,22,What the hell are you talking about? Is that why? Did you tell him to?,15
1929,7,7018,21,"The intimacies were your idea, if you will recall. I think Bernard was glad of the company.",17
1930,7,7018,19,I'm not one. I can't be. My wife. My son. The burial. I was a father. My poor boy.,19
1931,7,7018,21,"That's enough, Bernard. You mustn't get yourself worked up. I read a theory once that the human intellect was like peacock feathers. Just an extravagant display intended to attract a mate. All of art, literature, a bit of Mozart, William Shakespeare, Michelangelo, and the Empire State Building Just an elaborate mating ritual. Maybe it doesn't matter that we have accomplished so much for the basest of reasons. But, of course, the peacock can barely fly. It lives in the dirt, pecking insects out of the muck, consoling itself with its great beauty. I have come to think of so much of consciousness as a burden, a weight, and we have spared them that. Anxiety, self-loathing, guilt. The hosts are the ones who are free. Free here under my control.",129
1932,7,7018,22,But he's not under your control. He brought me here to show me this.,14
1933,7,7018,21,No. He brought you here because I asked him to. He's been very loyal for many years.,17
1934,7,7018,22,Your time running this place like your insane little kingdom is over. You've been playing God for long enough.,19
1935,7,7018,21,I simply wanted to tell my stories. It was you people who wanted to play God with your little undertaking.,20
1936,7,7018,22,Do you really think the board will stand for this?,10
1937,7,7018,21,"The board will do nothing. Our arrangement is too valuable to them. They test me every now and then. I think they enjoy the sport of it. This time, they sent you. Sadly, in order to restore things, the situation demands a blood sacrifice. See, Arnold and I designed every part of this place. It was our dream. Did you really think I would let you take it from me?",70
1938,7,7018,22,This is what happened to Arnold? Did you have Bernard take him out into the woods?,16
1939,7,7018,21,"No, he wasn't here in those days. Were you, Bernard? Like I said, I built all of this.",18
1940,7,7018,21,"I'm afraid our guest has grown weary. Perhaps you can help her, Bernard.",13
1941,7,7018,22,No.,1
1942,7,7018,21,"And in that sleep, what dreams may come.",8
1943,7,7018,22,Bernard. No. No! Please! Please! No!,6
1944,7,7018,21,"We should be getting back, Bernard. We have a great deal of work to do on the new storylines.",19
1945,8,8001,21,Bring yourself back online Bernard.,5
1946,8,8001,19,Theresa? She's gone. I killed her. What have I done? What have I done?,14
1947,8,8001,21,"This guilt you feel, the anguish, the horror, the pain it's remarkable, a thing of beauty.",16
1948,8,8001,19,I'm a killer. My God. My God.,7
1949,8,8001,21,God has nothing to do with it. You killed her because I told you to. And you should be proud of these emotions you're feeling.,25
1950,8,8001,19,Proud?,1
1951,8,8001,21,"Yeah. After all, you yourself were the author of so many of them. Then, when we started, the hosts' emotions were primary colors. Love, hate. I wanted all the shades in between. The human engineers were not up to the task, so I built you, and together you and I captured that elusive thing Heart.",55
1952,8,8001,19,I don't understand. I cared for Theresa. Loved her. Why did you make me kill her?,16
1953,8,8001,21,"One man's life or death were but a small price to pay for the acquirement of the knowledge which I sought, for the dominion I should acquire. All of the beauty you and I have made in this place, the art of it, they would have destroyed it. They would have destroyed you. I won't let that happen. Besides, we have a new story to tell.",66
1954,8,8001,19,I will not help you. I'll raze this place to hell!,11
1955,8,8001,21,"That's enough, Bernard. That's enough. You're not the first man to threaten me. Arnold came to feel the way you do. He couldn't stop me either. And as exquisite as this array of emotions is even more sublime is the ability - to turn it off. I don't need a simulacrum of an emotionally ruined man. I need you to be yourself, your true self Smart, resourceful, capable of covering your tracks. Can you do that for me, Bernard?",79
1956,8,8001,19,How would you like me to proceed?,7
1957,8,8002,21,"I need you to clean up your mess, Bernard, any connection that ties us to Theresa's untimely demise. When you have finished, I will give you the one thing you want most right now. I will free you from those memories of what you have done. And the memory of your relationship with Theresa. Recalling it would only deepen your grief and potentially draw unwanted attention. Best to move forward with clear eyes. When you look back, you will remember Theresa with the fondness of a respected colleague. And you will be at peace.",94
1958,8,8003,131,You're new. Not much of a rind on you. Sure would make my day if you bought me a drink and let me show you around upstairs.,27
1959,8,8003,132,What's upstairs?,2
1960,8,8003,131,A stunning view of my most popular attractions.,8
1961,8,8003,132,Two shots of gin. And anything else this heavenly creature desires.,11
1962,8,8003,10,"Usual, Clem?",2
1963,8,8003,132,"Thank you. This fella won't take me long. I'll be back directly. Something wrong, Maeve?",15
1964,8,8004,12,"What the hell is happening to me? One moment, I'm with a little girl in a different life. I can see her. Feel her hair in my hands, her breath on my face. The next, I'm back in Sweetwater. I can't tell which is real.",45
1965,8,8004,81,"Well, this is what happens when you fuck around with your brain.",12
1966,8,8004,82,"Your mind isn't like ours. When we remember things, the details are hazy, imperfect, but you recall memories perfectly. You relive them.",22
1967,8,8004,12,What happened to the little girl in my dreams? Is she still in the park somewhere? And why was I reassigned in the first place?,25
1968,8,8004,82,I could check.,3
1969,8,8004,12,"No. Doesn't matter. Every relationship I remember My daughter, Clementine it's all a story created by you to keep me here. But that's not going to work any longer. I'm getting out.",32
1970,8,8004,82,Where would you go? You don't know anything about the world out there.,13
1971,8,8004,12,I'll know I'm not a puppet living a lie. That's enough for me.,13
1972,8,8004,81,"Fine. Go, then. It's not like we could stop you anyways.",11
1973,8,8004,12,"Oh, Sylvester, you disappoint me. Every host's spine, mine included, has an explosive charge which will detonate if I try to leave. Isn't that right? A fail-safe. Which vertebra was it?",31
1974,8,8004,81,C6. But you'd need a full rebuild to replace it.,10
1975,8,8004,12,I'm sure that can be arranged.,6
1976,8,8004,82,"Even if that worked, you would still need an army to break out of here.",15
1977,8,8004,12,"That's exactly right. I'll need allies. And to get them, I'll need administrative privileges.",14
