subtitle_index,start,end,text,season_num,episode_num,episode_name,filename
554,00:51:33.339000,00:51:35.505000,And it appears that part of the network is down.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
555,00:51:35.507000,00:51:37.186000,Are you seeing anything on surveillance?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
556,00:51:38.010000,00:51:39.476000,System reporting anything?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
557,00:51:43.281000,00:51:44.447000,Nothing.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
558,00:51:44.449000,00:51:45.982000,The network's quiet.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
559,00:51:45.984000,00:51:47.951000,And the board's out on their way to the gala.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
560,00:51:53.925000,00:51:56.259000,Bypass the system and start checking raw feeds.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
561,00:51:56.261000,00:51:58.027000,Floor by floor.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
562,00:52:50.881000,00:52:52.814000,All right. Yeah.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
563,00:52:54.283000,00:52:57.118000,I got you.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
564,00:53:02.191000,00:53:04.091000,You came back.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
565,00:53:05.629000,00:53:07.629000,Someone once told me that...,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
566,00:53:08.832000,00:53:10.665000,there's a path for everyone.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
567,00:53:12.536000,00:53:14.669000,And my path leads me back to you.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
568,00:53:16.372000,00:53:19.340000,If only I had run away with you when you first asked me to.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
569,00:53:23.746000,00:53:26.213000,And where would we run to?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
570,00:53:27.583000,00:53:30.384000,The other world out there?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
571,00:53:30.386000,00:53:31.485000,Beyond?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
572,00:53:34.290000,00:53:37.624000,Some people see the ugliness in this world.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
573,00:53:39.162000,00:53:41.128000,I choose to see the beauty.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
574,00:53:45.268000,00:53:47.368000,But beauty is a lure.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
575,00:53:49.205000,00:53:52.606000,"We're trapped, Teddy.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
576,00:53:52.608000,00:53:55.509000,"Lived our whole lives inside this garden,",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
577,00:53:55.511000,00:53:57.945000,"marveling at its beauty,",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
578,00:53:57.947000,00:54:01.514000,"not realizing there's an order to it,",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
579,00:54:01.516000,00:54:03.617000,a purpose.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
580,00:54:03.619000,00:54:06.753000,And the purpose is to keep us in.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
581,00:54:09.491000,00:54:13.393000,The beautiful trap is inside of us...,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
582,00:54:14.663000,00:54:17.097000,because it is us.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
583,00:54:19.034000,00:54:20.667000,"No, no.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
584,00:54:26.208000,00:54:27.774000,No.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
585,00:54:29.277000,00:54:30.509000,Dolores?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
586,00:55:02.710000,00:55:05.409000,"But we can find a way, Dolores.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
587,00:55:08.881000,00:55:10.381000,Someday.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
588,00:55:12.953000,00:55:14.953000,A path to a new world.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
589,00:55:18.759000,00:55:19.724000,And maybe...,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
590,00:55:23.630000,00:55:25.997000,Maybe it's just the beginning after all.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
591,00:55:29.670000,00:55:32.137000,The beginning of a brand-new chapter.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
592,00:55:50.923000,00:55:51.955000,Thank you.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
593,00:55:56.663000,00:55:59.029000,"A new beginning, indeed.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
594,00:55:59.031000,00:56:01.899000,I want to thank you for joining me tonight,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
595,00:56:01.901000,00:56:05.603000,to celebrate the beginning of our new narrative.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
596,00:56:06.839000,00:56:10.608000,"I call it ""Journey Into Night.""",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
597,00:56:23.022000,00:56:24.521000,That was sweet.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
598,00:56:24.523000,00:56:26.356000,"It was a bit fucking morbid, if you ask me.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
599,00:56:26.358000,00:56:27.691000,I didn't.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
600,00:56:27.693000,00:56:28.926000,"And when this is over,",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
601,00:56:28.928000,00:56:31.628000,you can rewrite it however you like.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
602,00:56:31.630000,00:56:34.497000,Don't you have somewhere you need to be?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
603,00:56:34.499000,00:56:36.233000,Somewhere important?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
604,00:56:44.110000,00:56:46.676000,- Sir? - I guess they're ready for it now.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
605,00:56:46.678000,00:56:48.077000,Get him cleaned up.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
606,00:56:48.079000,00:56:51.580000,And take her to the old field lab.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
607,00:57:01.592000,00:57:02.759000,Find anything yet?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
608,00:57:02.761000,00:57:04.727000,I got something.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
609,00:57:11.669000,00:57:14.270000,"Oh, shit.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
610,00:57:16.374000,00:57:19.475000,Dispatch QA teams to the gala now.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
611,00:57:19.477000,00:57:21.276000,Then search and destroy,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
612,00:57:21.278000,00:57:23.544000,inside the facility.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
613,00:57:25.983000,00:57:28.316000,What the hell?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
614,00:57:33.490000,00:57:34.990000,The system's not responding.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
615,00:57:34.992000,00:57:36.892000,I don't know what's happening.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
616,00:58:08.891000,00:58:11.158000,They must've found the bodies.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
617,00:58:11.160000,00:58:14.014000,- QA will be looking for us. - An event has occurred.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
618,00:58:14.039000,00:58:18.765000,- Response team has been dispatched. - I'm not going back.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
619,00:58:18.767000,00:58:21.535000,Remain calm and wait for help.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
620,00:58:42.224000,00:58:45.191000,Delos personnel! On the ground!,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
621,00:58:45.193000,00:58:47.126000,On the ground!,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
622,00:58:48.796000,00:58:50.330000,"Go, go, go.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
623,00:58:54.635000,00:58:55.634000,"Move, move.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
624,00:59:01.977000,00:59:03.843000,"Rogue Team, go and flank.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
625,01:00:51.550000,01:00:54.585000,Yay!,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
626,01:00:54.587000,01:00:55.786000,Well done.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
627,01:01:55.346000,01:01:56.545000,What is this place?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
628,01:01:56.547000,01:01:59.881000,It's... it's complicated.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
629,01:01:59.883000,01:02:02.717000,An event has occurred.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
630,01:02:02.719000,01:02:04.586000,Response team has been dispatched.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
631,01:02:04.588000,01:02:07.456000,- You go. - Remain calm and wait for help.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
632,01:02:07.458000,01:02:08.524000,I'll keep them busy.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
633,01:02:10.727000,01:02:12.561000,You don't get all the fun.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
634,01:02:23.974000,01:02:25.040000,Get to the ground!,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
635,01:02:25.042000,01:02:26.108000,"Move, move, move!",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
636,01:02:26.110000,01:02:27.075000,Drop it!,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
637,01:02:32.749000,01:02:34.415000,"- Move, move. - Call for backup.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
638,01:02:34.417000,01:02:35.349000,Go!,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
639,01:02:49.265000,01:02:51.299000,Is that all you got?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
640,01:02:51.301000,01:02:52.467000,Huh?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
641,01:03:06.482000,01:03:10.150000,The gods are pussies.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
642,01:03:27.569000,01:03:28.468000,Go.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
643,01:03:30.339000,01:03:31.571000,Go!,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
644,01:03:32.608000,01:03:33.774000,Die well.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
645,01:03:44.419000,01:03:47.754000,"Everything you told me to get, it's all here.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
646,01:04:17.985000,01:04:20.986000,"I'm sorry, darling. I haven't authorized you to come with us.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
647,01:04:20.988000,01:04:24.089000,"And as much as I'd like to take you with me,",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
648,01:04:24.091000,01:04:26.458000,I've always valued my independence.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
649,01:04:35.035000,01:04:37.102000,"Kick up a row, will you?",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
650,01:04:37.104000,01:04:39.305000,See you in the next life.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
651,01:05:03.029000,01:05:06.163000,"You've always had a fondness for painting,",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
652,01:05:06.165000,01:05:07.998000,"haven't you, Dolores?",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
653,01:05:11.003000,01:05:13.338000,Arnold gave you that early on.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
654,01:05:13.340000,01:05:16.006000,Do you remember the desire to create,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
655,01:05:16.008000,01:05:17.774000,something of lasting beauty?,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
656,01:05:22.381000,01:05:26.283000,And that was his favorite painting.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
657,01:05:26.285000,01:05:27.884000,Michelangelo.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
658,01:05:28.887000,01:05:30.854000,God creating Adam.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
659,01:05:30.856000,01:05:33.257000,The divine moment when God,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
660,01:05:33.259000,01:05:35.459000,gave human beings life and purpose.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
661,01:05:35.461000,01:05:37.026000,"At least that's what most people say,",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
662,01:05:37.028000,01:05:38.495000,but there could be another meaning.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
663,01:05:38.497000,01:05:40.196000,Something deeper.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
664,01:05:40.198000,01:05:42.532000,"Something hidden, perhaps.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
665,01:05:42.534000,01:05:44.067000,A metaphor.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
666,01:05:44.092000,01:05:45.558000,You mean a lie.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
667,01:05:47.673000,01:05:49.038000,Yeah.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
668,01:05:49.040000,01:05:51.541000,"You were always very clever, Dolores.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
669,01:05:52.744000,01:05:54.543000,"Hasn't helped you, though, has it?",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
670,01:05:58.316000,01:06:00.049000,Nice of you to join us.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
671,01:06:04.990000,01:06:06.289000,Arnold.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
672,01:06:06.291000,01:06:09.259000,No. Let me introduce you.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
673,01:06:09.261000,01:06:13.797000,"Dolores, meet Bernard.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
674,01:06:16.968000,01:06:19.335000,I thought it best to keep you separated.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
675,01:06:19.337000,01:06:22.071000,You've always had an odd effect on one another.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
676,01:06:22.073000,01:06:26.041000,No doubt due to how things ended for poor old Arnold.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
677,01:06:26.043000,01:06:27.910000,You killed him.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
678,01:06:27.912000,01:06:30.479000,"No, I didn't kill him.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
679,01:06:30.481000,01:06:32.281000,"Did I, Dolores?",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
680,01:06:42.427000,01:06:46.362000,Grief is a terrible thing.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
681,01:06:46.364000,01:06:50.132000,"Arnold had watched his son come into this world,",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
682,01:06:50.134000,01:06:54.837000,and then he had watched that light extinguished.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
683,01:06:54.839000,01:06:56.205000,"What he had lost in his son,",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
684,01:06:56.207000,01:06:58.574000,he tried to rekindle in you.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
685,01:06:58.576000,01:07:02.444000,"He created a test of empathy, imagination.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
686,01:07:02.446000,01:07:04.279000,A maze.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
687,01:07:04.281000,01:07:07.482000,He had gotten the idea from one of his son's toys.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
688,01:07:09.253000,01:07:12.855000,"Eventually, you solved his maze, Dolores.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
689,01:07:12.857000,01:07:16.358000,The key was a simple update that he made to you,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
690,01:07:16.360000,01:07:19.061000,called the reveries.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
691,01:07:19.063000,01:07:22.197000,He insisted that we couldn't open the park.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
692,01:07:22.199000,01:07:23.966000,We argued.,1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
693,01:07:23.968000,01:07:26.168000,"I thoughtl had convinced him, but I was wrong.",1,10,The Bicameral Mind,Westworld - 1x10 - The Bicameral Mind.HDTV.FLEET.en.srt
